rxns	rxnBiGGID	rxnEHMNID	rxnHMR2ID	rxnHepatoNET1ID	rxnKEGGID	rxnMetaNetXID	rxnREACTOMEID	rxnRatconID	rxnRecon3DID	rxnRetired	rxnRheaID	rxnRheaMasterID	rxnTCDBID	spontaneous
"MAR04467"	"SPTix"	""	"HMR_4467"	""	"R00585"	"MNXR104504"	""	"RCR11309"	"SPTix"	"HMR_4467"	""	"RHEA:22852"	""	0
"MAR04582"	""	"R00565C"	"HMR_4582"	"r0147"	"R00565"	"MNXR106585"	""	"RCR10156"	"GLYAMDTRc"	"HMR_4582"	""	"RHEA:13201"	""	0
"MAR04584"	""	""	"HMR_4584"	""	""	""	""	"RCR11310"	"CKc"	"HMR_4584"	""	""	""	0
"MAR04696"	""	""	"HMR_4696"	""	"R08557"	"MNXR96697"	""	"RCR10521"	"HMR_4696"	"HMR_4696"	""	"RHEA:33051"	""	0
"MAR04697"	""	""	"HMR_4697"	"r0552"	"R02565"	"MNXR96237"	""	"RCR10522"	"r0552"	"HMR_4697"	""	"RHEA:15305"	""	0
"MAR04698"	""	""	"HMR_4698"	"r0553"	"R02566"	"MNXR96238"	""	"RCR11311"	"r0553"	"HMR_4698"	""	"RHEA:30067"	""	0
"MAR04699"	""	""	"HMR_4699"	""	"R02821"	"MNXR96250"	""	"RCR14318"	"BHMT"	"HMR_4699"	""	"RHEA:22336"	""	0
"MAR04700"	""	""	"HMR_4700"	""	"R01565"	"MNXR107055"	""	"RCR11312"	"HMR_4700"	"HMR_4700"	""	"RHEA:52856"	""	0
"MAR04742"	"ALASm"	"R00830M"	"HMR_4742"	"r0195"	"R00830"	"MNXR95695"	""	"RCR11313"	"ALASm"	"HMR_4742"	"RHEA:12922"	"RHEA:12921"	""	0
"MAR04788"	""	""	"HMR_4788"	""	"R00369"	"MNXR95618"	""	"RCR10245"	"AGTim"	"HMR_4788"	""	"RHEA:24248"	""	0
"MAR04789"	""	""	"HMR_4789"	""	"R00366"	"MNXR100352"	""	"RCR14319"	"GLYOp"	"HMR_4789"	""	"RHEA:11532"	""	0
"MAR04791"	""	""	"HMR_4791"	""	"R00369"	"MNXR95618"	""	"RCR10523"	"AGTix"	"HMR_4791"	""	"RHEA:24248"	""	0
"MAR04792"	"GHMT2rm"	"R00945C"	"HMR_4792"	"r0231"	"R00945"	"MNXR100142"	""	"RCR11314"	"GHMT2rm"	"HMR_4792"	"RHEA:15484"	"RHEA:15481"	""	0
"MAR04937"	""	"RE1473C"	"HMR_4937"	""	""	"MNXR103513"	""	"RCR14320"	"RE1473C"	"HMR_4937"	""	""	""	0
"MAR05392"	""	""	"HMR_5392"	"r1382"	"R00942"	"MNXR105464"	""	"RCR11315"	"r1382"	"HMR_5392"	""	""	""	0
"MAR05393"	""	""	"HMR_5393"	"r1383"	"R04242"	"MNXR105465"	""	"RCR11316"	"r1383"	"HMR_5393"	""	"RHEA:56784"	""	0
"MAR06409"	"GCC2cm"	"R01698C"	"HMR_6409"	"r0382"	"R01698"	"MNXR100066"	""	"RCR14321"	"GCC2cm"	"HMR_6409"	""	"RHEA:33059"	""	0
"MAR07702"	""	""	"HMR_7702"	""	"R00465"	"MNXR100332"	""	"RCR11317"	"GLYCLTDy"	"HMR_7702"	""	"RHEA:10992"	""	0
"MAR07703"	""	""	"HMR_7703"	""	"R00475"	"MNXR100338"	""	"RCR10524"	"HMR_7703"	"HMR_7703"	""	"RHEA:25311"	""	0
"MAR08433"	"GCC2cm"	""	"HMR_8433"	""	""	"MNXR100066"	""	"RCR11318"	"GCC2am"	"HMR_8433"	""	"RHEA:24304"	""	0
"MAR08434"	"GCCam"	""	"HMR_8434"	""	""	"MNXR100067"	""	"RCR14322"	"GCC2bim"	"HMR_8434"	""	"RHEA:16945"	""	0
"MAR08439"	"DMHPTCRNCPT2"	""	"HMR_8439"	""	""	"MNXR97521"	""	"RCR11321"	"DMGDHm"	"HMR_8439"	""	""	""	0
"MAR08440"	"BETALDHxm"	""	"HMR_8440"	""	"R02565"	"MNXR96237"	""	"RCR11322"	"BETALDHxm"	"HMR_8440"	""	"RHEA:15305"	""	0
"MAR08441"	"CHOLK"	""	"HMR_8441"	""	""	"MNXR96702"	""	"RCR11323"	"CHOLD2m"	"HMR_8441"	""	""	""	0
"MAR08442"	"OBDHc"	""	"HMR_8442"	""	""	"MNXR102133"	""	"RCR10157"	"OBDHc"	"HMR_8442"	""	""	""	0
"MAR09718"	""	""	"HMR_9718"	""	"R01771"	"MNXR100737"	""	"RCR14323"	"HMR_9718"	"HMR_9718"	""	"RHEA:13985"	""	0
"MAR09486"	"THRS"	""	"HMR_9486"	""	"R01466"	"MNXR104846"	""	"RCR14324"	"THRS"	"HMR_9486"	""	"RHEA:10840"	""	0
"MAR04426"	""	"RE2081C"	"HMR_4426"	""	""	"MNXR103608"	""	"RCR14325"	"RE2081C"	"HMR_4426"	""	""	""	0
"MAR04428"	"HISDC"	"R01167C"	"HMR_4428"	"r0285"	"R01167"	"MNXR100581"	""	"RCR10158"	"HISDC"	"HMR_4428"	""	"RHEA:20840"	""	0
"MAR04429"	"SAMHISTA"	""	"HMR_4429"	""	"R02155"	"MNXR104271"	""	"RCR14326"	"SAMHISTA"	"HMR_4429"	"RHEA:19302"	"RHEA:19301"	""	0
"MAR04430"	"MHISOR"	""	"HMR_4430"	""	"R04674"	"MNXR101554;MNXR109037"	""	"RCR14327"	"MHISOR"	"HMR_4430"	""	""	""	0
"MAR04431"	"MACOXO"	""	"HMR_4431"	""	"R04996"	"MNXR101326;MNXR109276"	""	"RCR11324"	"MACOXO"	"HMR_4431"	""	""	""	0
"MAR04437"	"HISDr"	"R01168C"	"HMR_4437"	"r0286"	"R01168"	"MNXR100639"	""	"RCR14328"	"HISD"	"HMR_4437"	"RHEA:21233"	"RHEA:21232"	""	0
"MAR04658"	"GluForTx"	"R02287C"	"HMR_4658"	"r0518"	"R02287"	"MNXR100281"	""	"RCR11325"	"GluForTx"	"HMR_4658"	""	"RHEA:15097"	""	0
"MAR04660"	"IZPN"	"R02288C"	"HMR_4660"	"r0519"	"R02288"	"MNXR100896"	""	"RCR11326"	"IZPN"	"HMR_4660"	""	"RHEA:23660"	""	0
"MAR04712"	"URCN"	"R02914C"	"HMR_4712"	"r0577"	"R02914"	"MNXR105150"	""	"RCR14329"	"URCN"	"HMR_4712"	""	"RHEA:13101"	""	0
"MAR05336"	""	"RE3632C"	"HMR_5336"	""	""	""	""	"RCR10525"	"HMR_5336"	"HMR_5336"	""	""	""	0
"MAR05337"	""	"RE3631C"	"HMR_5337"	""	""	"MNXR103989"	""	"RCR14330"	"RE3631C"	"HMR_5337"	""	""	""	0
"MAR05338"	""	"RE3629C"	"HMR_5338"	""	""	"MNXR103988"	""	"RCR11327"	"RE3629C"	"HMR_5338"	""	""	""	0
"MAR05339"	""	"RE3630C"	"HMR_5339"	""	""	""	""	"RCR11328"	"RE3630C"	"HMR_5339"	""	""	""	0
"MAR05340"	""	"RE3633C"	"HMR_5340"	""	""	"MNXR103990"	""	"RCR14331"	"RE3633C"	"HMR_5340"	""	""	""	0
"MAR08783"	"HISTASE"	""	"HMR_8783"	""	"R02150"	"MNXR95850"	""	"RCR11329"	"HISTASE"	"HMR_8783"	""	"RHEA:25625"	""	0
"MAR08784"	"IMACTD"	""	"HMR_8784"	""	"R04065"	"MNXR95745"	""	"RCR11330"	"IMACTD"	"HMR_8784"	"RHEA:31060"	"RHEA:31059"	""	0
"MAR08786"	"IMACTD_m"	""	"HMR_8786"	""	"R04065"	"MNXR95745"	""	"RCR11331"	"IMACTD_m"	"HMR_8786"	"RHEA:31060"	"RHEA:31059"	""	0
"MAR04239"	"2OXOADOXm"	"R01933M"	"HMR_4239"	"r0448"	"R01933"	"MNXR94818"	""	"RCR11332"	"2OXOADOXm"	"HMR_4239"	"RHEA:30796"	"RHEA:30795"	""	0
"MAR04241"	""	""	"HMR_4241"	""	"R03938"	"MNXR108541"	""	"RCR14332"	"HMR_4241"	"HMR_4241"	""	"RHEA:10024"	""	0
"MAR04288"	"SACCD3m"	"R00716M"	"HMR_4288"	"r0180"	"R00716"	"MNXR104238"	""	"RCR11333"	"SACCD3m"	"HMR_4288"	""	"RHEA:19373"	""	0
"MAR04596"	""	"R01939C"	"HMR_4596"	"r0450"	"R01939"	"MNXR95160"	""	"RCR10526"	"AATAi"	"HMR_4596"	""	"RHEA:12601"	""	0
"MAR04597"	""	"R01939M"	"HMR_4597"	"r0450"	"R01939"	"MNXR95160"	""	"RCR11334"	"r0450"	"HMR_4597"	""	"RHEA:12601"	""	0
"MAR04599"	""	"R01940M"	"HMR_4599"	"r0451"	"R01940"	"MNXR102246;MNXR107241"	""	"RCR10318"	"r0451"	"HMR_4599"	""	"RHEA:12188"	""	0
"MAR04667"	"r0525"	"R02313C"	"HMR_4667"	"r0525"	"R02313"	"MNXR105347"	""	"RCR11335"	"r0525"	"HMR_4667"	""	"RHEA:24520"	""	0
"MAR04668"	"SACCD4m"	""	"HMR_4668"	"r0526"	"R02315"	"MNXR104236"	""	"RCR11336"	"SACCD4m"	"HMR_4668"	""	"RHEA:10020"	""	0
"MAR04737"	""	"R03102M"	"HMR_4737"	"r0594"	"R03102"	"MNXR95158"	""	"RCR10319"	"r0594"	"HMR_4737"	""	"RHEA:12308"	""	0
"MAR04739"	"AASAD3m"	"R03102M"	"HMR_4739"	""	"R03102"	"MNXR95158"	""	"RCR10527"	"AASAD3m"	"HMR_4739"	""	"RHEA:12308"	""	0
"MAR04740"	""	"RE1254C"	"HMR_4740"	""	"R02317"	"MNXR95152"	""	"RCR11337"	"RE1254C"	"HMR_4740"	""	"RHEA:25121"	""	1
"MAR06415"	""	"R02571C"	"HMR_6415"	"r0557"	"R02571"	"MNXR100213;MNXR107586"	""	"RCR14333"	"r0557"	"HMR_6415"	""	""	""	0
"MAR06974"	""	""	"HMR_6974"	"r1386"	""	""	""	"RCR10159"	""	"HMR_6974"	""	""	""	0
"MAR06975"	""	""	"HMR_6975"	""	"R03875"	"MNXR108494"	""	"RCR11338"	"HMR_6975"	"HMR_6975"	""	"RHEA:51736"	""	0
"MAR06976"	""	""	"HMR_6976"	""	"R04866"	"MNXR109175"	""	"RCR11339"	"HMR_6976"	"HMR_6976"	""	"RHEA:54196"	""	0
"MAR06977"	""	""	"HMR_6977"	""	"R04867"	"MNXR109176"	""	"RCR11340"	"HMR_6977"	"HMR_6977"	""	"RHEA:54200"	""	0
"MAR06978"	""	""	"HMR_6978"	""	"R04313"	"MNXR108803"	""	"RCR11341"	"HMR_6978"	"HMR_6978"	""	""	""	0
"MAR06979"	""	""	"HMR_6979"	""	"R03451"	"MNXR108181"	""	"RCR11342"	"TMLYSOX"	"HMR_6979"	""	"RHEA:14181"	""	0
"MAR06980"	"GHMT3m"	""	"HMR_6980"	""	""	"MNXR100143"	""	"RCR11343"	"GHMT3"	"HMR_6980"	""	""	""	0
"MAR06981"	""	""	"HMR_6981"	""	"R03283"	"MNXR108074"	""	"RCR11344"	"TMABADH"	"HMR_6981"	""	"RHEA:17985"	""	0
"MAR06982"	""	""	"HMR_6982"	""	"R02397"	"MNXR96215"	""	"RCR10528"	"BBHOX"	"HMR_6982"	""	"RHEA:24028"	""	0
"MAR06983"	""	""	"HMR_6983"	""	"R03376"	"MNXR102412"	""	"RCR14334"	"HMR_6983;PCLYSOX"	"HMR_6983"	""	"RHEA:16569"	""	0
"MAR06984"	""	""	"HMR_6984"	""	"R03380"	"MNXR108131"	""	"RCR14335"	"HMR_6984"	"HMR_6984"	""	"RHEA:12637"	""	0
"MAR06985"	""	""	"HMR_6985"	""	"R04491"	"MNXR108923"	""	"RCR14336"	"HMR_6985"	"HMR_6985"	""	"RHEA:12576"	""	0
"MAR08017"	"LYSOXp"	""	"HMR_8017"	""	"R00447"	"MNXR101262"	""	"RCR14337"	"LYSOXp"	"HMR_8017"	""	"RHEA:14437"	""	0
"MAR08018"	"PPD2CSPp"	""	"HMR_8018"	""	"R04175"	"MNXR95853"	""	"RCR11345"	"PPD2CSPp"	"HMR_8018"	""	"RHEA:31067"	""	0
"MAR08019"	"1PPDCRp"	""	"HMR_8019"	""	"R02201"	"MNXR94712"	""	"RCR11346"	"1PPDCRp"	"HMR_8019"	""	"RHEA:30807"	""	0
"MAR08021"	"LPCOXp"	""	"HMR_8021"	""	"R02204"	"MNXR101132"	""	"RCR11347"	"LPCOXp"	"HMR_8021"	""	"RHEA:11992"	""	0
"MAR08025"	"LYSMTF1n"	""	"HMR_8025"	""	""	"MNXR101259"	""	"RCR11348"	"LYSMTF1n"	"HMR_8025"	""	""	""	0
"MAR08026"	"LYSMTF2n"	""	"HMR_8026"	""	""	"MNXR101260"	""	"RCR11349"	"LYSMTF2n"	"HMR_8026"	""	""	""	0
"MAR08027"	"LYSMTF3n"	""	"HMR_8027"	""	"R04867"	"MNXR101261"	""	"RCR11350"	"LYSMTF3n"	"HMR_8027"	""	"RHEA:54200"	""	0
"MAR08029"	"PLYSPSer"	""	"HMR_8029"	""	""	"MNXR103039"	""	"RCR14338"	"PLYSPSer"	"HMR_8029"	""	""	""	0
"MAR03164"	"ECOAH1m"	"R03026M"	"HMR_3164"	"r0588"	"R03026"	"MNXR97883"	""	"RCR11351"	"ECOAH1m"	"HMR_3164"	""	"RHEA:26558"	""	0
"MAR03166"	"HACD1m"	"R01975M"	"HMR_3166"	"r0460"	"R01975"	"MNXR100541"	""	"RCR11352"	"HACD1m"	"HMR_3166"	""	"RHEA:30799"	""	0
"MAR03885"	"ACACT1m"	"R00238M"	"HMR_3885"	"r0070"	"R00238"	"MNXR95194"	""	"RCR10247"	"ACACT1rm"	"HMR_3885"	"RHEA:21039"	"RHEA:21036"	""	0
"MAR04250"	"QUILSYN"	""	"HMR_4250"	"r0675"	"R04293"	"MNXR103396"	""	"RCR11353"	"QUILSYN"	"HMR_4250"	""	"RHEA:25147"	""	1
"MAR08091"	"3HXKYNDCL"	""	"HMR_8091"	""	""	"MNXR94906"	""	"RCR11354"	"3HXKYNDCL"	"HMR_8091"	""	""	""	0
"MAR08092"	"3HXKYNOXDA"	""	"HMR_8092"	""	"R04907"	"MNXR94907"	""	"RCR11355"	"3HXKYNOXDA"	"HMR_8092"	""	""	""	0
"MAR08563"	"ALDD20xm"	""	"HMR_8563"	""	"R02678"	"MNXR95744"	""	"RCR10320"	"ALDD20xm"	"HMR_8563"	""	"RHEA:30867"	""	0
"MAR08564"	"KYNAKGAT"	""	"HMR_8564"	""	""	"MNXR100948"	""	"RCR11356"	"KYNAKGAT"	"HMR_8564"	""	""	""	0
"MAR08565"	"KYNATESYN"	""	"HMR_8565"	""	"R03445"	"MNXR100949"	""	"RCR11357"	"KYNATESYN"	"HMR_8565"	""	"RHEA:42452"	""	0
"MAR08566"	"MELATNOX"	""	"HMR_8566"	""	""	"MNXR101458"	""	"RCR11358"	"MELATNOX"	"HMR_8566"	""	""	""	0
"MAR03935"	"r1377"	""	"HMR_3935"	"r1377"	"R06982"	"MNXR105462;MNXR99239"	""	"RCR11359"	"r1377"	"HMR_3935"	""	"RHEA:22488"	""	0
"MAR04681"	""	""	"HMR_4681"	""	"R00699"	"MNXR102650"	""	"RCR10321"	"PHYCBOXL"	"HMR_4681"	""	"RHEA:19717"	""	0
"MAR04682"	"PEAMNO"	""	"HMR_4682"	""	"R02613"	"MNXR102461"	""	"RCR10529"	"PEAMNO"	"HMR_4682"	""	"RHEA:25265"	""	0
"MAR04683"	""	"R02536C"	"HMR_4683"	"r0545"	"R02536"	"MNXR95743"	""	"RCR11360"	"r0545"	"HMR_4683"	""	"RHEA:21392"	""	0
"MAR04685"	""	"R02536C"	"HMR_4685"	"r0546"	"R02536"	"MNXR95743"	""	"RCR10530"	"r0546"	"HMR_4685"	""	"RHEA:21392"	""	0
"MAR04686"	""	"R02537C"	"HMR_4686"	"r0547"	"R02537"	"MNXR95742"	""	"RCR11361"	"r0547"	"HMR_4686"	""	""	""	0
"MAR04687"	""	"R02537C"	"HMR_4687"	"r0548"	"R02537"	"MNXR95742"	""	"RCR10531"	"r0548"	"HMR_4687"	""	""	""	0
"MAR04702"	""	""	"HMR_4702"	""	"R02518"	"MNXR107561"	""	"RCR11362"	"HMR_4702"	"HMR_4702"	""	""	""	0
"MAR04703"	""	"R02655C"	"HMR_4703"	"r0558"	"R02655"	"MNXR105348"	""	"RCR11363"	"r0558"	"HMR_4703"	""	""	""	0
"MAR04704"	""	"R02657C"	"HMR_4704"	"r0559"	"R02657"	"MNXR105349"	""	"RCR11364"	"r0559"	"HMR_4704"	""	""	""	0
"MAR06988"	"THYPX"	""	"HMR_6988"	""	"R02810"	"MNXR104857"	""	"RCR14339"	"THYPX"	"HMR_6988"	""	"RHEA:23336"	""	0
"MAR07689"	"DOPASULT"	""	"HMR_7689"	""	""	"MNXR97755"	""	"RCR14340"	"DOPASULT"	"HMR_7689"	""	""	""	0
"MAR07701"	"H2O2syn"	""	"HMR_7701"	""	"R07172"	"MNXR100492"	""	"RCR11365"	"H2O2syn"	"HMR_7701"	"RHEA:11261"	"RHEA:11260"	""	0
"MAR08094"	"NRPPHRSULT"	""	"HMR_8094"	""	""	"MNXR102016"	""	"RCR11366"	"NRPPHRSULT"	"HMR_8094"	""	""	""	0
"MAR08529"	"MAOX"	""	"HMR_8529"	""	"R06154"	"MNXR101406"	""	"RCR14341"	""	"HMR_8529"	""	"RHEA:59420"	""	0
"MAR08530"	"FALDtm"	""	"HMR_8530"	""	""	"MNXR99238"	""	"RCR14342"	"FALDH"	"HMR_8530"	""	""	""	0
"MAR08533"	"DOPAQNISO1"	""	"HMR_8533"	""	""	"MNXR97753"	""	"RCR10532"	"DOPACHRMISO"	"HMR_8533"	""	""	""	0
"MAR08534"	"TRIODTHYSULT"	""	"HMR_8534"	""	""	"MNXR104937"	""	"RCR10322"	"TRIODTHYSULT"	"HMR_8534"	""	""	""	0
"MAR08535"	"TYMSULT"	""	"HMR_8535"	""	""	"MNXR104984"	""	"RCR11367"	"TYMSULT"	"HMR_8535"	""	""	""	0
"MAR08537"	"TYR3MO2"	""	"HMR_8537"	""	"R07212"	"MNXR104986"	""	"RCR11368"	"TYR3MO2"	"HMR_8537"	""	"RHEA:18201"	""	0
"MAR08541"	"TYRDOPO"	""	"HMR_8541"	""	"R00031"	"MNXR104991"	""	"RCR11369"	"TYRDOPO"	"HMR_8541"	""	""	""	0
"MAR08542"	"TYRDOPO3"	""	"HMR_8542"	""	"R00045"	"MNXR104992"	""	"RCR11370"	"TYRDOPO3"	"HMR_8542"	"RHEA:34288"	"RHEA:34287"	""	0
"MAR08543"	"IDHPOXOX2b"	""	"HMR_8543"	""	""	"MNXR100792"	""	"RCR14343"	"IDHPOXOX2b"	"HMR_8543"	""	""	""	0
"MAR08544"	"IDHPOXOXb"	""	"HMR_8544"	""	""	"MNXR100795"	""	"RCR14344"	"IDHPOXOXb"	"HMR_8544"	""	""	""	0
"MAR08630"	"T4HCINNOX"	""	"HMR_8630"	""	""	"MNXR104663"	""	"RCR14345"	"T4HCINNOX"	"HMR_8630"	""	""	""	0
"MAR08540"	"TYRASE"	""	"HMR_8540"	""	""	"MNXR104987"	""	"RCR11371"	"HMR_8540"	"HMR_8540"	""	""	""	0
"MAR09733"	""	""	"HMR_9733"	""	"R03674"	"MNXR108330"	""	"RCR14346"	"HMR_9733"	"HMR_9733"	""	""	""	0
"MAR09734"	""	""	"HMR_9734"	""	"R04884"	"MNXR109190"	""	"RCR14347"	"HMR_9734"	"HMR_9734"	"RHEA:33516"	"RHEA:33515"	""	0
"MAR03206"	"ACACT10m"	"R00927M"	"HMR_3206"	"r0222"	"R00927"	"MNXR95195"	""	"RCR11372"	"ACACT10m"	"HMR_3206"	""	"RHEA:30719"	""	0
"MAR03208"	"PPCOACm"	"R01859C"	"HMR_3208"	"r0414"	"R01859"	"MNXR103100"	""	"RCR11373"	"PPCOACm"	"HMR_3208"	"RHEA:23721"	"RHEA:23720"	""	0
"MAR03211"	""	""	"HMR_3211"	"r0683"	"R00924"	"MNXR103101"	""	"RCR14348"	"r0683"	"HMR_3211"	""	""	""	0
"MAR03213"	"MMEm"	"R02765M"	"HMR_3213"	"r0572"	"R02765"	"MNXR101657"	""	"RCR11374"	"MMEm"	"HMR_3213"	"RHEA:20555"	"RHEA:20553"	""	0
"MAR03215"	"MMMm"	"R00833M"	"HMR_3215"	"r0197"	"R00833"	"MNXR101661"	""	"RCR11375"	"MMMm"	"HMR_3215"	"RHEA:22889"	"RHEA:22888"	""	0
"MAR03747"	"VALTA"	""	"HMR_3747"	""	"R01214"	"MNXR96230"	""	"RCR11376"	"VALTA"	"HMR_3747"	""	"RHEA:24813"	""	0
"MAR03744"	"VALTAim"	"R01214C"	"HMR_3744"	"r0263"	"R01214"	"MNXR96230"	""	"RCR11377"	"VALTAm"	"HMR_3744"	""	"RHEA:24813"	""	0
"MAR03757"	"HIBDm"	"R02047M"	"HMR_3757"	"r0482"	"R02047"	"MNXR100634"	""	"RCR11378"	"HIBDm"	"HMR_3757"	""	"RHEA:17681"	""	0
"MAR03761"	"MMTSADm"	"R03381M"	"HMR_3761"	"r0624"	"R03381"	"MNXR101668;MNXR108132"	""	"RCR10323"	"MMTSADm"	"HMR_3761"	""	""	""	0
"MAR03777"	"ILETA"	""	"HMR_3777"	""	"R01090"	"MNXR96228"	""	"RCR11379"	"ILETA"	"HMR_3777"	""	"RHEA:18321"	""	0
"MAR03778"	"ILETAm"	"R01090C"	"HMR_3778"	"r0264"	"R01090"	"MNXR96228;MNXR96229"	""	"RCR11380"	"ILETAm"	"HMR_3778"	""	"RHEA:18321"	""	0
"MAR03795"	"MMSAD1m"	"R00922M"	"HMR_3795"	"r0223"	"R00922"	"MNXR101662"	""	"RCR10324"	"MMSAD1m"	"HMR_3795"	""	"RHEA:20804"	""	0
"MAR04797"	""	"R03869C"	"HMR_4797"	"r0642"	"R03869"	"MNXR105358;MNXR95762"	""	"RCR10533"	"r0642"	"HMR_4797"	""	"RHEA:31043"	""	0
"MAR06417"	""	"RE3326M"	"HMR_6417"	"r0561"	"R02662"	"MNXR107649;MNXR97451"	""	"RCR14349"	"RE3326M;r0561"	"HMR_6417"	""	"RHEA:18865"	""	0
"MAR06419"	""	"R04225C"	"HMR_6419"	"r0670"	"R04225"	"MNXR108745;MNXR94911"	""	"RCR11381"	"r0670"	"HMR_6419"	""	""	""	0
"MAR06420"	""	""	"HMR_6420"	"r0604"	"R03174"	"MNXR108002;MNXR97450"	""	"RCR14350"	"r0604"	"HMR_6420"	""	""	""	0
"MAR06421"	""	"R01702C"	"HMR_6421"	"r0386"	"R01702"	"MNXR107132;MNXR95029"	""	"RCR11382"	"r0386"	"HMR_6421"	""	""	""	0
"MAR06422"	""	""	"HMR_6422"	"r0656"	"R04097"	"MNXR108654;MNXR97452"	""	"RCR14351"	"r0656"	"HMR_6422"	""	""	""	0
"MAR06923"	"LEUTA"	""	"HMR_6923"	""	"R01090"	"MNXR96229"	""	"RCR10325"	"LEUTA"	"HMR_6923"	""	"RHEA:18321"	""	0
"MAR03765"	"LEUTAm"	"R01090C"	"HMR_3765"	"r0262"	"R01090"	"MNXR96229"	""	"RCR11383"	"LEUTAm"	"HMR_3765"	""	"RHEA:18321"	""	0
"MAR06924"	""	"RE1266C"	"HMR_6924"	""	""	"MNXR103504"	""	"RCR14352"	"RE1266C"	"HMR_6924"	""	""	""	0
"MAR06925"	""	"RE2292C"	"HMR_6925"	""	""	"MNXR103647"	""	"RCR14353"	"RE2292C"	"HMR_6925"	""	""	""	0
"MAR06926"	""	"RE2453M"	"HMR_6926"	""	""	"MNXR103680"	""	"RCR11384"	"RE2453M"	"HMR_6926"	""	""	""	0
"MAR06927"	""	"RE2454M"	"HMR_6927"	""	""	"MNXR103681"	""	"RCR14354"	"RE2454M"	"HMR_6927"	""	""	""	0
"MAR08088"	"3AIBTm"	""	"HMR_8088"	""	"R04188"	"MNXR108721;MNXR94851"	""	"RCR11385"	"3AIBTm"	"HMR_8088"	""	"RHEA:13993"	""	0
"MAR08787"	"MMCDm"	""	"HMR_8787"	""	"R00923"	"MNXR101656"	""	"RCR11386"	"MMCDm"	"HMR_8787"	""	"RHEA:21396"	""	0
"MAR03743"	""	"RE2117M"	"HMR_3743"	""	""	"MNXR103611"	""	"RCR11387"	"RE2117M"	"HMR_3743"	""	""	""	0
"MAR03940"	"PHETHPTOX"	"R01795C"	"HMR_3940"	"r0399"	"R01795"	"MNXR102632;MNXR107174"	""	"RCR11388"	"r0399"	"HMR_3940"	""	"RHEA:30787"	""	0
"MAR04214"	"TRPO2"	"R00678C"	"HMR_4214"	"r0169"	"R00678"	"MNXR104944"	""	"RCR11389"	"TRPO2"	"HMR_4214"	""	"RHEA:24536"	""	0
"MAR04216"	"FKYNH"	"R01958C"	"HMR_4216"	"r0454"	"R01958"	"MNXR99596"	""	"RCR11390"	"FKYNH"	"HMR_4216"	""	""	""	0
"MAR04218"	"LFORKYNHYD"	"R03936C"	"HMR_4218"	"r0646"	"R03936"	"MNXR101060;MNXR108539"	""	"RCR11391"	"LFORKYNHYD"	"HMR_4218"	""	""	""	0
"MAR04219"	""	"R00988C"	"HMR_4219"	"r0239"	"R00988"	"MNXR105316;MNXR106774"	""	"RCR11392"	"r0239"	"HMR_4219"	""	""	""	0
"MAR04220"	"KYN3OX"	"R01960C"	"HMR_4220"	"r0455"	"R01960"	"MNXR100947"	""	"RCR11393"	"KYN3OX"	"HMR_4220"	"RHEA:20548"	"RHEA:20545"	""	0
"MAR04222"	""	"RE1233C"	"HMR_4222"	""	""	""	""	"RCR11394"	"RE1233C"	"HMR_4222"	""	""	""	0
"MAR04224"	"KYN"	"R00987C"	"HMR_4224"	"r0238"	"R00987"	"MNXR100946"	""	"RCR11395"	"KYN"	"HMR_4224"	""	"RHEA:16813"	""	0
"MAR04225"	"HKYNH"	"R02668C"	"HMR_4225"	"r0563"	"R02668"	"MNXR100656"	""	"RCR10534"	"HKYNH"	"HMR_4225"	""	"RHEA:25143"	""	0
"MAR04227"	""	""	"HMR_4227"	""	"R02670"	"MNXR107655"	""	"RCR14355"	"HMR_4227"	"HMR_4227"	""	""	""	0
"MAR04231"	"PCLAD"	"R04323C"	"HMR_4231"	"r0676"	"R04323"	"MNXR102410"	""	"RCR10535"	"PCLAD"	"HMR_4231"	""	"RHEA:16557"	""	0
"MAR04232"	""	"RE0549C"	"HMR_4232"	""	""	"MNXR103449"	""	"RCR10536"	"RE0549C"	"HMR_4232"	""	""	""	0
"MAR04233"	""	""	"HMR_4233"	"r0645"	"R03889"	"MNXR95796"	""	"RCR11396"	"r0645"	"HMR_4233"	""	"RHEA:14469"	""	0
"MAR04235"	"AMCOXO"	""	"HMR_4235"	"r0449"	"R01938"	"MNXR95807"	""	"RCR11397"	"AMCOXO"	"HMR_4235"	""	""	""	0
"MAR04242"	""	"R02487M"	"HMR_4242"	"r0541"	"R02487"	"MNXR100293"	""	"RCR14356"	"r0541"	"HMR_4242"	""	"RHEA:30847"	""	0
"MAR04243"	"GLUTCOADHm"	""	"HMR_4243"	""	"R02487"	""	""	"RCR11398"	"GLUTCOADHm"	"HMR_4243"	""	"RHEA:30847"	""	0
"MAR04244"	"3HKYNAKGAT"	"R04171C"	"HMR_4244"	"r0662"	"R04171"	"MNXR108708;MNXR94895"	""	"RCR11399"	"3HKYNAKGAT"	"HMR_4244"	""	"RHEA:65888"	""	0
"MAR04245"	""	""	"HMR_4245"	"r0647"	"R03954"	"MNXR105360;MNXR108552"	""	"RCR11400"	"r0647"	"HMR_4245"	"RHEA:65893"	"RHEA:65892"	""	0
"MAR04246"	""	"RE2349C"	"HMR_4246"	""	""	""	""	"RCR11401"	"RE2349C"	"HMR_4246"	""	""	""	0
